id,name
1066,Rosa gymnocarpa
1067,Mertensia ciliata
1068,Asclepias variegata
1069,Rubus ursinus
1070,Micranthes californica
1071,Aquilegia canadensis
1072,Salix lasiolepis
1073,Tillandsia recurvata
1074,Symphoricarpos mollis
1075,Securigera varia
1076,Pinus rigida
1077,Anemone americana
1078,Lagerstroemia indica
1079,Commelina erecta
1080,Weinmannia racemosa
1081,Eupatorium perfoliatum
1082,Modiola caroliniana
1083,Ageratina altissima
1084,Mollugo verticillata
1085,Selliera radicans
1086,Samolus repens
1087,Betula papyrifera
1088,Borrichia frutescens
1089,Ulmus americana
1090,Muehlenbeckia complexa
1091,Conoclinium coelestinum
1092,Phoradendron californicum
1093,Gonolobus suberosus
1094,Symphoricarpos albus
1095,Wisteria sinensis
1096,Oenothera macrocarpa
1097,Liriodendron tulipifera
1098,Cuscuta gronovii
1099,Viola ocellata
1100,Boerhavia coccinea
1101,Nasturtium officinale
1102,Eupatorium altissimum
1103,Spigelia marilandica
1104,Helenium bigelovii
1105,Solidago flexicaulis
1106,Viola canadensis
1107,Trifolium hybridum
1108,Amaryllis belladonna
1109,Daucus pusillus
1110,Quercus nigra
1111,Nicotiana obtusifolia
1112,Senecio minimus
1113,Lasthenia californica
1114,Bothriochloa laguroides
1115,Nuphar polysepala
1116,Nuttallanthus texanus
1117,Mimosa nuttallii
1118,Oenothera laciniata
1119,Oenothera rosea
1120,Collomia grandiflora
1121,Tetraneuris scaposa
1122,Leycesteria formosa
1123,Opuntia engelmannii
1124,Opuntia littoralis
1125,Opuntia microdasys
1126,Opuntia phaeacantha
1127,Uvularia perfoliata
1128,Orthilia secunda
1129,Helminthotheca echioides
1130,Ranunculus abortivus
1131,Melia azedarach
1132,Baccharis neglecta
1133,Quercus stellata
1134,Wyethia angustifolia
1135,Ceanothus thyrsiflorus
1136,Pseudognaphalium obtusifolium
1137,Romneya coulteri
1138,Paeonia brownii
1139,Pancratium maritimum
1140,Viburnum lantanoides
1141,Wyethia mollis
1142,Atriplex canescens
1143,Papaver heterophyllum
1144,Ferocactus cylindraceus
1145,Celtis pallida
1146,Prunus avium
1147,Agathis australis
1148,Impatiens pallida
1149,Fumaria officinalis
1150,Tiarella cordifolia
1151,Mitella diphylla
1152,Clintonia borealis
1153,Grindelia stricta
1154,Abronia umbellata
1155,Peltandra virginica
1156,Anemone occidentalis
1157,Leptecophylla juniperina
1158,Acer spicatum
1159,Gentiana newberryi
1160,Penstemon rydbergii
1161,Aristotelia serrata
1162,Philadelphus lewisii
1163,Metrosideros fulgens
1164,Coprosma grandifolia
1165,Myrsine divaricata
1166,Dendrolycopodium obscurum
1167,Peritoma arborea
1168,Chaerophyllum tainturieri
1169,Persicaria capitata
1170,Persicaria pensylvanica
1171,Calochortus venustus
1172,Clematis drummondii
1173,Calluna vulgaris
1174,Galax urceolata
1175,Canna indica
1176,Persicaria virginiana
1177,Parkinsonia florida
1178,Pteridium aquilinum
1179,Orobanche fasciculata
1180,Centrosema virginianum
1181,Eurybia divaricata
1182,Echinacea pallida
1183,Phlox diffusa
1184,Thalictrum thalictroides
1185,Fremontodendron californicum
1186,Phoenix canariensis
1187,Digitalis purpurea
1188,Phyllodoce empetriformis
1189,Geranium viscosissimum
1190,Geum macrophyllum
1191,Celastrus scandens
1192,Phlox divaricata laphamii
1193,Viola purpurea
1194,Hymenophyllum nephrophyllum
1195,Pistia stratiotes
1196,Oenothera biennis
1197,Potentilla recta
1198,Comarum palustre
1199,Mimulus primuloides
1200,Camassia quamash
1201,Silene laciniata
1202,Silene laciniata californica
1203,Ceanothus cordulatus
1204,Thuja occidentalis
1205,Chimaphila umbellata
1206,Chimaphila menziesii
1207,Pyrola picta
1208,Crepis capillaris
1209,Asclepias cordifolia
1210,Pseudognaphalium luteoalbum
1211,Polygala paucifolia
1212,Glaucium flavum
1213,Schoenoplectus tabernaemontani
1214,Keckiella cordifolia
1215,Polanisia dodecandra
1216,Polemonium occidentale
1217,Asclepias speciosa
1218,Polygonum aviculare
1219,Elephantopus carolinianus
1220,Balsamorhiza sagittata
1221,Ruellia humilis
1222,Mentzelia laevicaulis
1223,Campanula rotundifolia
1224,Populus trichocarpa
1225,Emmenanthe penduliflora
1226,Pinus contorta murrayana
1227,Tragopogon porrifolius
1228,Cissus incisa
1229,Potentilla gracilis
1230,Senna lindheimeriana
1231,Lobelia inflata
1232,Packera obovata
1233,Proboscidea louisianica
1234,Melampyrum lineare
1235,Prunus persica
1236,Coccoloba uvifera
1237,Gaultheria procumbens
1238,Rubus odoratus
1239,Caulophyllum giganteum
1240,Calochortus leichtlinii
1241,Impatiens noli-tangere
1242,Pteris tremula
1243,Mimulus ringens
1244,Goodyera pubescens
1245,Pyrola asarifolia
1246,Alnus glutinosa
1247,Fagus sylvatica
1248,Cercis occidentalis
1249,Dudleya cymosa
1250,Acer pseudoplatanus
1251,Paulownia tomentosa
1252,Schinus terebinthifolius
1253,Rapistrum rugosum
1254,Abies balsamea
1255,Reseda luteola
1256,Laportea canadensis
1257,Ligustrum vulgare
1258,Rhodiola integrifolia
1259,Lonicera canadensis
1260,Lonicera dioica
1261,Lonicera sempervirens
1262,Rivina humilis
1263,Ribes cereum
1264,Apios americana
1265,Asclepias latifolia
1266,Aralia racemosa
1267,Lycopodium clavatum
1268,Sequoiadendron giganteum
1269,Asclepias asperula
1270,Broussonetia papyrifera
1271,Jacobaea vulgaris
1272,Rosa nutkana
1273,Ceanothus herbaceus
1274,Rosa rubiginosa
1275,Rosa woodsii
1276,Rubus laciniatus
1277,Maclura pomifera
1278,Sanicula bipinnatifida
1279,Tropaeolum majus
1280,Lilium humboldtii
1281,Cooperia pedunculata
1282,Carex intumescens
1283,Cordia boissieri
1284,Claytonia lanceolata
1285,Achyrachaena mollis
1286,Homalosorus pycnocarpos
1287,Vitis riparia
1288,Lilium parvum
1289,Papaver rhoeas
1290,Adenocaulon bicolor
1291,Solanum rostratum
1292,Dryopteris marginalis
1293,Polypodium virginianum
1294,Scabiosa atropurpurea
1295,Artemisia pycnocephala
1296,Ilex vomitoria
1297,Morella cerifera
1298,Cocculus carolinus
1299,Ampelopsis arborea
1300,Berchemia scandens
1301,Scirpus cyperinus
1302,Corynocarpus laevigatus
1303,Rubus idaeus
1304,Vernonia missurica
1305,Scutellaria galericulata
1306,Scutellaria mexicana
1307,Leptopteris hymenophylloides
1308,Verbesina virginica
1309,Quercus phellos
1310,Sedum album
1311,Rudbeckia triloba
1312,Ipomopsis rubra
1313,Senecio elegans
1314,Solidago caesia
1315,Ilex decidua
1316,Centaurea calcitrapa
1317,Hypericum hypericoides
1318,Sesbania drummondii
1319,Castilleja hispida
1320,Ribes roezlii
1321,Pueraria montana
1322,Senegalia greggii
1323,Monardella odoratissima
1324,Sesbania herbacea
1325,Corylus avellana
1326,Pellaea atropurpurea
1327,Uvularia grandiflora
1328,Juglans hindsii
1329,Juglans californica
1330,Juglans nigra
1331,Epilobium obcordatum
1332,Sphenosciadium capitellatum
1333,Pneumatopteris pennigera
1334,Tanacetum parthenium
1335,Tragopogon dubius
1336,Spiraea tomentosa
1337,Cardamine pratensis
1338,Silene latifolia
1339,Rudbeckia hirta
1340,Solanum dimidiatum
1341,Solanum elaeagnifolium
1342,Campsis radicans
1343,Solanum nigrum
1344,Anemone berlandieri
1345,Solanum xanti
1346,Solidago altissima
1347,Pinus jeffreyi
1348,Clematis terniflora
1349,Clematis virginiana
1350,Sphaeralcea angustifolia
1351,Spiraea splendens
1352,Frangula caroliniana
1353,Asclepias perennis
1354,Ceiba pentandra
1355,Carica papaya
1356,Pseudopanax crassifolius
1357,Sapindus saponaria
1358,Parkinsonia aculeata
1359,Persea americana
1360,Veronica salicifolia
1361,Doellingeria umbellata
1362,Oclemena acuminata
1363,Senna roemeriana
1364,Quercus lobata
1365,Cypripedium reginae
1366,Conocarpus erectus
1367,Blechnum penna-marina
1368,Raphanus raphanistrum
1369,Hemitomes congestum
1370,Psidium guajava
1371,Pseudowintera colorata
1372,Drosera arcturi
1373,Bignonia capreolata
1374,Hibiscus rosa-sinensis
1375,Streptopus amplexifolius
1376,Leptospermum scoparium
1377,Poa annua
1378,Hymenophyllum demissum
1379,Pennantia corymbosa
1380,Viola glabella
1381,Catharanthus roseus
1382,Tanacetum bipinnatum
1383,Chamaecrista fasciculata
1384,Ruellia nudiflora
1385,Artemisia ludoviciana
1386,Ambrosia chamissonis
1387,Cardiospermum halicacabum
1388,Teucrium canadense
1389,Acer saccharinum
1390,Acer platanoides
1391,Rhus glabra
1392,Cercocarpus betuloides
1393,Toxicodendron vernix
1394,Carpinus caroliniana
1395,Passiflora caerulea
1396,Cornus alternifolia
1397,Cornus drummondii
1398,Cornus florida
1399,Quercus alba
1400,Quercus bicolor
1401,Quercus macrocarpa
1402,Thlaspi arvense
1403,Thymophylla pentachaeta
1404,Quercus palustris
1405,Carya cordiformis
1406,Carya ovata
1407,Juglans cinerea
1408,Streptopus lanceolatus
1409,Sassafras albidum
1410,Microstegium vimineum
1411,Gleditsia triacanthos
1412,Morus rubra
1413,Nyssa sylvatica
1414,Argemone mexicana
1415,Tradescantia fluminensis
1416,Tradescantia ohiensis
1417,Fraxinus pennsylvanica
1418,Tragopogon pratensis
1419,Triadica sebifera
1420,Comptonia peregrina
1421,Vaccinium macrocarpon
1422,Trientalis latifolia
1423,Jeffersonia diphylla
1424,Trifolium arvense
1425,Trifolium aureum
1426,Prunus serotina
1427,Zanthoxylum americanum
1428,Populus balsamifera
1429,Populus grandidentata
1430,Populus tremuloides
1431,Salix nigra
1432,Tilia americana
1433,Calystegia macrostegia
1434,Celtis occidentalis
1435,Myriophyllum aquaticum
1436,Ulmus rubra
1437,Euphorbia hypericifolia
1438,Osmunda claytoniana
1439,Tridens flavus
1440,Spiranthes cernua
1441,Bouteloua gracilis
1442,Trichostema lanceolatum
1443,Muehlenbeckia axillaris
1444,Acer glabrum
1445,Leucopogon fraseri
1446,Hackelia virginiana
1447,Armeria maritima
1448,Valeriana sitchensis
1449,Veratrum viride
1450,Verbena bonariensis
1451,Typha orientalis
1452,Dennstaedtia punctilobula
1453,Medeola virginiana
1454,Ruellia caroliniensis
1455,Rhamnus ilicifolia
1456,Callirhoe involucrata
1457,Washingtonia robusta
1458,Palafoxia callosa
1459,Engelmannia peristenia
1460,Quercus montana
1461,Polygala sanguinea
1462,Neptunia lutea
1463,Diospyros texana
1464,Verbena brasiliensis
1465,Euphorbia marginata
1466,Desmanthus illinoensis
1467,Salix babylonica
1468,Thelesperma filifolium
1469,Erythrina herbacea
1470,Cornus unalaschkensis
1471,Eriogonum fasciculatum
1472,Allium drummondii
1473,Arisaema dracontium
1474,Spartina pectinata
1475,Rhus integrifolia
1476,Centaurea americana
1477,Nemophila phacelioides
1478,Sideroxylon lanuginosum
1479,Prunus mexicana
1480,Quercus ilex
1481,Ligustrum sinense
1482,Gentiana clausa
1483,Gentiana andrewsii
1484,Thuidium delicatulum
1485,Pseudognaphalium microcephalum
1486,Clethra alnifolia
1487,Sida abutifolia
1488,Smilax bona-nox
1489,Fuscospora solandri
1490,Chylismia claviformis
1491,Nicotiana glauca
1492,Polypodium glycyrrhiza
1493,Sophora affinis
1494,Symphoricarpos orbiculatus
1495,Lobelia spicata
1496,Laurelia novae-zelandiae
1497,Tolmiea menziesii
1498,Verbena stricta
1499,Zinnia peruviana
1500,Symphyotrichum cordifolium
1501,Eriogonum latifolium
1502,Lysimachia ciliata
1503,Delphinium carolinianum
1504,Heterotheca subaxillaris
1505,Heliotropium tenellum
1506,Tradescantia pallida
1507,Aralia californica
1508,Pyrus calleryana
1509,Taxus brevifolia
1510,Silene stellata
1511,Hydrophyllum capitatum
1512,Picea mariana
1513,Ratibida columnifera
1514,Malacothamnus fasciculatus
1515,Sorbus americana
1516,Centaurea cyanus
1517,Clematis paniculata
1518,Cyathea medullaris
1519,Elymus canadensis
1520,Blechnum spicant
1521,Juniperus ashei
1522,Rhododendron columbianum
1523,Veronica officinalis
1524,Trillium cernuum
1525,Discaria toumatou
1526,Myrsine australis
1527,Sophora microphylla
1528,Rhododendron canadense
1529,Pinus contorta contorta
1530,Cynodon dactylon
1531,Beilschmiedia tawa
1532,Physocarpus opulifolius
1533,Elaeocarpus hookerianus
1534,Fallopia japonica
1535,Raukaua simplex
1536,Knightia excelsa
1537,Adenostoma fasciculatum
1538,Viola sempervirens
1539,Washingtonia filifera
1540,Delphinium carolinianum virescens
1541,Cordyline indivisa
1542,Coprosma propinqua
1543,Coprosma robusta
1544,Coprosma rotundifolia
1545,Fragaria chiloensis
1546,Coriaria arborea
1547,Kindbergia oregana
1548,Picea abies
1549,Larix decidua
1550,Ungnadia speciosa
1551,Cornus canadensis
1552,Lycopodiella cernua
1553,Melicytus alpinus
1554,Sibbaldiopsis tridentata
1555,Alectryon excelsus
1556,Trillium grandiflorum
1557,Malvaviscus arboreus
1558,Potentilla indica
1559,Raphanus sativus
1560,Polystichum vestitum
1561,Aralia nudicaulis
1562,Eurybia macrophylla
1563,Castilleja chromosa
1564,Muehlenbeckia australis
1565,Metrosideros perforata
1566,Malva neglecta
1567,Ripogonum scandens
1568,Pholistoma auritum
1569,Parsonsia heterophylla
1570,Cirsium andersonii
1571,Phormium cookianum
1572,Lycopodium volubile
1573,Lamium amplexicaule
1574,Verbena halei
1575,Sanicula arctopoides
1576,Spiraea douglasii
1577,Agalinis purpurea
1578,Morinda citrifolia
1579,Euphorbia peplus
1580,Abies grandis
1581,Pteridium esculentum
1582,Allium triquetrum
1583,Collinsia heterophylla
1584,Calochortus pulchellus
1585,Echinocactus horizonthalonius
1586,Clarkia rubicunda
1587,Heteromeles arbutifolia
1588,Catalpa speciosa
1589,Acanthus mollis
1590,Verbena urticifolia
1591,Apocynum androsaemifolium
1592,Lewisia rediviva
1593,Arctium lappa
1594,Bellis perennis
1595,Sequoia sempervirens
1596,Hibiscus trionum
1597,Vitex agnus-castus
1598,Chrysogonum virginianum
1599,Ceanothus americanus
1600,Callirhoe pedata
1601,Lycoris radiata
1602,Dioscorea villosa
1603,Spartium junceum
1604,Ostrya virginiana
1605,Solanum dulcamara
1606,Eschscholzia californica
1607,Lotus corniculatus
1608,Erythronium albidum
1609,Viola hastata
1610,Albizia julibrissin
1611,Tagetes lunulata
1612,Lotus corniculatus corniculatus
1613,Veronica persica
1614,Symphyotrichum lateriflorum
1615,Cirsium texanum
1616,Aspidotis densa
1617,Echinocactus texensis
1618,Linum bienne
1619,Epilobium brachycarpum
1620,Fraxinus latifolia
1621,Clarkia amoena
1622,Cylindropuntia fulgida
1623,Echinocereus reichenbachii
1624,Echinocereus stramineus
1625,Persicaria lapathifolia
1626,Yucca arkansana
1627,Yucca elata
1628,Lunularia cruciata
1629,Alisma triviale
1630,Ribes aureum
1631,Cardamine diphylla
1632,Pseudotsuga menziesii menziesii
1633,Silene vulgaris
1634,Symphytum officinale
1635,Gaura parviflora
1636,Cymbalaria muralis
1637,Pinguicula vulgaris
1638,Vitis californica
1639,Potentilla norvegica
1640,Yucca treculeana
1641,Sedum acre
1642,Sanguisorba minor
1643,Hieracium albiflorum
1644,Maianthemum dilatatum
1645,Veronica arvensis
1646,Veronica serpyllifolia
1647,Geum rivale
1648,Prunus emarginata
1649,Parentucellia viscosa
1650,Nerium oleander
1651,Chelidonium majus
1652,Silene dioica
1653,Viola arvensis
1654,Populus alba
1655,Carex grayi
1656,Euphorbia cyparissias
1657,Claytonia sibirica
1658,Calycanthus occidentalis
1659,Urtica ferox
1660,Cypripedium acaule
1661,Taxus canadensis
1662,Calochortus umbellatus
1663,Chlorogalum pomeridianum
1664,Taraxacum officinale
1665,Carpinus betulus
1666,Psorothamnus spinosus
1667,Quercus marilandica
1668,Prunus spinosa
1669,Adiantum capillus-veneris
1670,Primula veris
1671,Asclepias quadrifolia
1672,Claytonia perfoliata
1673,Draba verna
1674,Arundo donax
1675,Myosotis sylvatica
1676,Helleborus foetidus
1677,Lamium maculatum
1678,Cardamine hirsuta
1679,Glechoma hederacea
1680,Helianthus annuus
1681,Anemone nemorosa
1682,Vinca minor
1683,Conium maculatum
1684,Euonymus europaeus
1685,Narcissus pseudonarcissus
1686,Lamium purpureum
1687,Croton setiger
1688,Spergularia rubra
1689,Datura stramonium
1690,Cornus mas
1691,Carex plantaginea
1692,Microsorum pustulatum
1693,Calyptocarpus vialis
1694,Justicia americana
1695,Lamium album
1696,Equisetum scirpoides
1697,Erodium cicutarium
1698,Linum rigidum
1699,Rubus spectabilis
1700,Rosa canina
1701,Lunaria annua
1702,Cynosurus echinatus
1703,Penstemon barbatus
1704,Phyllocladus alpinus
1705,Salvia lyrata
1706,Viola tricolor
1707,Delonix regia
1708,Ageratina adenophora
1709,Hieracium aurantiacum
1710,Opuntia ficus-indica
1711,Pinus coulteri
1712,Juglans regia
1713,Verbascum virgatum
1714,Salvia spathacea
1715,Salvia apiana
1716,Trifolium repens
1717,Encelia californica
1718,Tipularia discolor
1719,Anemone hepatica
1720,Merremia dissecta
1721,Blechnum filiforme
1722,Anemone canadensis
1723,Viburnum opulus
1724,Sherardia arvensis
1725,Tanacetum vulgare
1726,Frangula alnus
1727,Eupatorium cannabinum
1728,Yucca brevifolia
1729,Tellima grandiflora
1730,Yucca baccata
1731,Lapsana communis
1732,Chamerion angustifolium
1733,Lychnis flos-cuculi
1734,Dipsacus fullonum
1735,Ampelopsis brevipedunculata
1736,Zantedeschia aethiopica
1737,Scutellaria tuberosa
1738,Tamarix ramosissima
1739,Gentianopsis crinita
1740,Lygodesmia texana
1741,Arctotheca calendula
1742,Carpobrotus chilensis
1743,Anemone acutiloba
1744,Adiantum jordanii
1745,Coprosma rhamnoides
1746,Alnus rubra
1747,Kniphofia uvaria
1748,Leptecophylla tameiameiae
1749,Tribulus terrestris
1750,Cortaderia selloana
1751,Phlox divaricata
1752,Leucanthemum vulgare
1753,Ranunculus acris
1754,Euonymus fortunei
1755,Trifolium incarnatum
1756,Impatiens capensis
1757,Epigaea repens
1758,Impatiens glandulifera
1759,Opuntia humifusa
1760,Robinia pseudoacacia
1761,Morus alba
1762,Hydrophyllum virginianum
1763,Ajuga reptans
1764,Arisaema triphyllum
1765,Asclepias amplexicaulis
1766,Asclepias syriaca
1767,Asclepias tuberosa
1768,Capsella bursa-pastoris
1769,Stachys sylvatica
1770,Ilex aquifolium
1771,Barbarea vulgaris
1772,Hyacinthoides non-scripta
1773,Desmodium canadense
1774,Primula vulgaris
1775,Iris foetidissima
1776,Carya glabra
1777,Petasites frigidus palmatus
1778,Pennisetum setaceum
1779,Anacamptis pyramidalis
1780,Sceptridium multifidum
1781,Fraxinus excelsior
1782,Asclepias linaria
1783,Allium ursinum
1784,Juncus effusus
1785,Ginkgo biloba
1786,Malva sylvestris
1787,Persicaria maculosa
1788,Pycnanthemum virginianum
1789,Echium vulgare
1790,Acer campestre
1791,Zanthoxylum clava-herculis
1792,Calandrinia menziesii
1793,Mimulus guttatus
1794,Eryngium leavenworthii
1795,Geranium maculatum
1796,Arundinaria gigantea
1797,Polypodium vulgare
1798,Platanthera psycodes
1799,Juniperus grandis
1800,Caltha palustris
1801,Castanea sativa
1802,Lobelia cardinalis
1803,Guazuma ulmifolia
1804,Centaurium erythraea
1805,Lantana camara
1806,Caltha leptosepala
1807,Lysimachia terrestris
1808,Lindera benzoin
1809,Sagittaria latifolia
1810,Tsuga mertensiana
1811,Acer pensylvanicum
1812,Melissa officinalis
1813,Vaccinium vitis-idaea
1814,Menispermum canadense
1815,Ruellia strepens
1816,Bidens frondosa
1817,Asarum canadense
1818,Chilopsis linearis
1819,Centaurea montana
1820,Cynoglossum officinale
1821,Celastrus orbiculatus
1822,Dianthus armeria
1823,Frasera speciosa
1824,Blechnum fluviatile
1825,Carnegiea gigantea
1826,Sedum lanceolatum
1827,Galinsoga parviflora
1828,Pinus mugo
1829,Juniperus deppeana
1830,Gentiana calycosa
1831,Picea rubens
1832,Vernonia baldwinii
1833,Convallaria majalis
1834,Conocephalum conicum
1835,Piper excelsum excelsum
1836,Marchantia polymorpha
1837,Phalaris aquatica
1838,Silphium terebinthinaceum
1839,Evolvulus alsinoides
1840,Blechnum discolor
1841,Rumex obtusifolius
1842,Ranunculus repens
1843,Pinus taeda
1844,Spiraea alba
1845,Castilleja exserta
1846,Eysenhardtia texana
1847,Andropogon gerardii
1848,Aquilegia formosa
1849,Ferocactus hamatacanthus
1850,Ferocactus wislizeni
1851,Silphium laciniatum
1852,Verbena officinalis
1853,Thuja plicata
1854,Tsuga heterophylla
1855,Pseudotsuga menziesii
1856,Acer circinatum
1857,Silybum marianum
1858,Convolvulus equitans
1859,Geum urbanum
1860,Milla biflora
1861,Tigridia pavonia
1862,Dahlia coccinea
1863,Rosa californica
1864,Lythrum alatum
1865,Loeselia mexicana
1866,Marrubium vulgare
1867,Erigeron annuus
1868,Asplenium platyneuron
1869,Vaccinium uliginosum
1870,Picea sitchensis
1871,Parathelypteris noveboracensis
1872,Myosotis latifolia
1873,Senecio triangularis
1874,Vaccinium ovatum
1875,Viola odorata
1876,Phegopteris connectilis
1877,Stenaria nigricans
1878,Pinus lambertiana
1879,Diphasiastrum digitatum
1880,Antigonon leptopus
1881,Pilea pumila
1882,Chylismia brevipes
1883,Ferocactus pilosus
1884,Iva annua
1885,Lithophragma heterophyllum
1886,Euphorbia pulcherrima
1887,Solidago bicolor
1888,Cypripedium parviflorum
1889,Fraxinus americana
1890,Epifagus virginiana
1891,Adiantum pedatum
1892,Alnus rhombifolia
1893,Circaea alpina
1894,Hexastylis arifolia
1895,Pinus ponderosa
1896,Heliopsis helianthoides
1897,Ceanothus prostratus
1898,Epipactis gigantea
1899,Viola rotundifolia
1900,Chimaphila maculata
1901,Leonurus cardiaca
1902,Rhus lanceolata
1903,Erigenia bulbosa
1904,Osmorhiza longistylis
1905,Cercis canadensis
1906,Platanthera dilatata leucostachys
1907,Capsicum annuum
1908,Nuphar variegata
1909,Osmundastrum cinnamomeum
1910,Spinulum annotinum
1911,Gaura lindheimeri
1912,Corylus americana
1913,Gaura suffulta
1914,Micranthes virginiensis
1915,Persicaria sagittata
1916,Elymus virginicus
1917,Lysichiton americanus
1918,Cytisus scoparius
1919,Calochortus amabilis
1920,Taraxacum officinale officinale
1921,Glottidium vesicarium
1922,Penstemon centranthifolius
1923,Centaurea solstitialis
1924,Lupinus succulentus
1925,Castilleja foliolosa
1926,Medicago polymorpha
1927,Hedera helix
1928,Leptopteris superba
1929,Lemna minor
1930,Conopholis americana
1931,Prosthechea cochleata
1932,Aloe vera
1933,Lithospermum canescens
1934,Mertensia paniculata
1935,Phytolacca americana
1936,Quercus durata
1937,Navarretia squarrosa
1938,Rhamnus cathartica
1939,Acacia farnesiana
1940,Hesperis matronalis
1941,Echinocystis lobata
1942,Crassula ovata
1943,Nepeta cataria
1944,Oenothera speciosa
1945,Echinacea purpurea
1946,Lomatium dasycarpum
1947,Hydrangea arborescens
1948,Lomatium utriculatum
1949,Krameria lanceolata
1950,Leucaena leucocephala
1951,Tephrosia virginiana
1952,Scandix pecten-veneris
1953,Torilis arvensis
1954,Smilax herbacea
1955,Asclepias fascicularis
1956,Entelea arborescens
1957,Symphyotrichum chilense
1958,Oxalis corniculata
1959,Oxalis pes-caprae
1960,Viburnum acerifolium
1961,Typha latifolia
1962,Liatris pycnostachya
1963,Aloysia gratissima
1964,Dichromanthus cinnabarinus
1965,Calocedrus decurrens
1966,Ludwigia alternifolia
1967,Taxus baccata
1968,Ipomoea pandurata
1969,Iris versicolor
1970,Plantago erecta
1971,Tsuga canadensis
1972,Eryngium yuccifolium
1973,Diodia virginiana
1974,Berberis repens
1975,Rubus fruticosus
1976,Allium tricoccum
1977,Simmondsia chinensis
1978,Solanum douglasii
1979,Lupinus perennis
1980,Grindelia camporum
1981,Polypodium californicum
1982,Hemizonia congesta
1983,Strophostyles helvola
1984,Parietaria judaica
1985,Linanthus californicus
1986,Madia elegans
1987,Mycelis muralis
1988,Agalinis heterophylla
1989,Othocallis siberica
1990,Monstera deliciosa
1991,Pedicularis semibarbata
1992,Sidalcea malviflora
1993,Wyethia glabra
1994,Fuchsia magellanica
1995,Lobularia maritima
1996,Croton monanthogynus
1997,Berberis trifoliolata
1998,Dalea purpurea
1999,Sesuvium portulacastrum
2000,Elymus hystrix
2001,Cuscuta californica
2002,Acer negundo
2003,Geranium robertianum
2004,Ammophila breviligulata
2005,Alisma subcordatum
2006,Yucca filamentosa
2007,Equisetum telmateia
2008,Equisetum telmateia braunii
2009,Potentilla simplex
2010,Croton capitatus
2011,Penstemon cobaea
2012,Rhus ovata
2013,Acmispon americanus
2014,Mimulus aurantiacus
2015,Malosma laurina
2016,Medicago lupulina
2017,Cocos nucifera
2018,Mangifera indica
2019,Melilotus indicus
2020,Schizachyrium scoparium
2021,Trichostema lanatum
2022,Pickeringia montana
2023,Sorghastrum nutans
2024,Colocasia esculenta
2025,Trifolium campestre
2026,Trifolium hirtum
2027,Baptisia alba
2028,Erodium botrys
2029,Erodium moschatum
2030,Eriodictyon californicum
2031,Phoradendron tomentosum
2032,Mentha pulegium
2033,Salvia azurea
2034,Leucobryum glaucum
2035,Pinus contorta
2036,Lilium pardalinum
2037,Lilium canadense
2038,Aesculus pavia
2039,Momordica charantia
2040,Dicentra canadensis
2041,Cichorium intybus
2042,Myoporum laetum
2043,Orobanche uniflora
2044,Briza maxima
2045,Erechtites hieraciifolius
2046,Antirrhinum majus
2047,Briza minor
2048,Phacelia californica
2049,Oxalis oregana
2050,Collinsonia canadensis
2051,Thalictrum dioicum
2052,Dodonaea viscosa
2053,Scoliopus bigelovii
2054,Pedicularis canadensis
2055,Gaultheria hispidula
2056,Phleum pratense
2057,Quercus rubra
2058,Quercus velutina
2059,Quercus douglasii
2060,Rosmarinus officinalis
2061,Quercus virginiana
2062,Mammillaria dioica
2063,Celtis laevigata
2064,Enemion biternatum
2065,Oxalis violacea
2066,Hypoxis hirsuta
2067,Delphinium tricorne
2068,Viburnum rufidulum
2069,Sabal minor
2070,Pellaea mucronata
2071,Angelica atropurpurea
2072,Stillingia texana
2073,Euphorbia corollata
2074,Physocarpus capitatus
2075,Prunus ilicifolia
2076,Verbascum thapsus
2077,Euthamia graminifolia
2078,Ebenopsis ebano
2079,Lavandula stoechas
2080,Monarda citriodora
2081,Hibiscus laevis
2082,Ailanthus altissima
2083,Lobelia kalmii
2084,Centranthus ruber
2085,Silene virginica
2086,Leucopogon fasciculatus
2087,Prunus laurocerasus
2088,Iris pseudacorus
2089,Agave americana
2090,Boehmeria cylindrica
2091,Cercis canadensis texensis
2092,Blechnum novae-zelandiae
2093,Vicia villosa
2094,Cordyline australis
2095,Myosotis scorpioides
2096,Sarracenia flava
2097,Pinus palustris
2098,Neomyrtus pedunculata
2099,Cynoglossum grande
2100,Strelitzia reginae
